Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
9,77,0,2,1,7,83,1,1,1,0,2,1,4,1,0,2,0,62,False,True,False
18,72,1,1,1,7,93,1,1,1,1,1,0,3,0,1,0,1,66,False,False,True
21,97,1,0,0,7,99,1,1,1,2,1,0,3,0,2,0,1,71,True,False,False
23,75,0,0,1,8,61,2,1,2,0,1,0,2,0,0,2,1,64,False,False,True
17,90,1,1,1,8,56,0,1,0,1,1,1,4,0,1,0,1,67,False,True,False
20,81,1,1,0,8,87,1,1,1,2,1,1,3,0,0,0,0,68,False,True,False
5,88,1,1,0,7,59,1,1,3,0,1,0,3,0,1,0,1,63,True,False,False
16,70,0,1,1,6,79,2,1,0,2,2,0,3,0,1,0,1,64,True,False,False
23,98,2,2,1,6,77,1,1,1,0,2,0,1,0,2,0,1,74,False,True,False
14,81,0,1,1,5,78,1,1,2,2,2,0,4,0,2,0,0,68,False,False,True
20,93,1,1,1,6,82,0,0,1,1,2,0,3,1,0,1,1,68,False,False,True
23,75,2,2,1,6,93,1,0,2,1,0,0,3,0,2,1,1,69,False,True,False
18,64,0,1,1,9,64,1,1,4,0,1,0,4,1,0,0,0,61,True,False,False
21,87,0,2,1,5,78,2,1,1,0,1,1,2,0,0,0,1,69,False,False,True
14,60,0,0,1,9,67,0,1,3,2,2,0,3,0,0,0,1,61,False,False,True
19,79,1,2,1,7,66,0,1,3,2,1,0,3,1,0,0,0,67,False,False,True
24,68,0,2,0,7,51,1,1,0,0,0,1,4,0,0,0,1,63,False,True,False
21,85,1,1,0,8,80,1,1,3,0,2,0,3,1,1,1,1,68,False,False,True
16,99,1,1,0,5,99,0,0,0,0,1,1,5,0,1,1,1,68,False,True,False
21,79,1,0,1,6,88,0,1,2,2,1,0,1,0,0,0,0,67,False,True,False
24,93,0,1,1,5,62,2,1,1,2,1,1,3,0,1,1,1,69,True,False,False
8,80,2,1,0,6,86,1,1,2,0,1,0,3,0,0,0,0,64,False,True,False
27,80,0,0,0,6,65,0,1,1,0,1,0,4,0,2,0,0,67,False,False,True
18,97,1,2,0,9,88,0,1,1,2,1,0,3,1,0,0,1,70,False,True,False
23,96,0,2,1,6,93,0,1,5,0,1,0,4,0,0,0,1,72,True,False,False
27,91,0,2,0,4,67,1,1,1,2,2,1,2,0,0,1,1,71,False,True,False
12,72,1,1,0,6,50,2,1,1,0,1,0,3,0,1,0,0,62,False,False,True
16,82,1,1,1,8,65,2,1,2,0,1,1,5,1,2,0,0,67,False,False,True
18,69,1,2,1,9,60,1,1,3,0,1,0,2,0,1,2,1,64,True,False,False
15,78,1,1,1,7,81,1,1,0,1,0,0,2,0,0,0,0,64,False,True,False
30,79,2,1,0,6,65,1,1,1,0,1,0,4,0,2,0,1,70,True,False,False
15,93,1,1,1,7,52,1,1,3,0,1,0,5,0,1,0,1,68,True,False,False
17,96,1,1,0,8,77,1,1,1,1,1,0,3,0,2,0,1,70,False,True,False
21,77,1,0,1,5,94,0,1,1,1,2,0,3,0,0,2,0,65,True,False,False
13,61,0,0,0,7,73,0,1,2,2,1,0,2,0,0,0,1,59,False,False,True
18,94,1,1,1,7,69,1,1,1,1,2,0,2,0,0,2,1,69,False,False,True
22,67,1,1,1,7,59,2,1,2,0,2,0,3,0,2,0,0,67,False,False,True
18,85,1,2,0,7,69,1,1,2,0,1,1,4,0,0,0,0,68,False,False,True
19,61,1,1,0,6,67,0,1,1,1,1,0,1,0,1,0,0,62,False,False,True
17,76,2,1,0,8,100,0,0,0,2,1,1,4,0,0,1,0,65,False,True,False
11,99,2,1,1,7,52,1,1,0,2,2,1,5,0,1,0,1,69,False,True,False
22,64,1,1,1,7,62,1,1,3,0,1,1,4,0,2,1,1,65,False,True,False
31,77,2,0,1,5,53,2,1,1,1,1,0,2,0,0,0,1,68,False,True,False
20,72,2,0,1,8,93,1,1,4,0,2,0,2,0,0,0,0,68,False,False,True
21,96,2,1,1,6,71,2,0,3,1,1,0,3,0,0,0,1,71,True,False,False
24,95,1,0,1,9,90,1,1,3,0,0,0,4,0,0,1,0,71,False,False,True
12,70,2,1,0,5,85,2,1,1,2,1,0,3,0,2,0,1,66,False,False,True
30,63,1,2,1,8,96,1,1,4,0,1,1,3,0,2,0,1,71,False,False,True
21,85,1,1,0,4,51,0,1,2,0,1,0,3,0,1,0,1,66,False,True,False
30,73,2,0,0,4,60,1,1,0,0,0,1,4,0,0,1,1,66,False,False,True
16,87,2,2,1,6,85,1,1,2,1,2,0,1,0,0,-1,1,69,False,True,False
31,61,1,1,0,4,79,1,1,0,0,0,0,3,0,0,1,1,65,False,False,True
25,65,2,0,1,8,85,1,1,2,0,1,0,3,0,2,0,1,66,True,False,False
23,87,1,0,0,7,79,1,1,2,1,1,0,2,0,0,2,0,67,False,True,False
21,68,1,1,0,9,79,0,1,1,2,2,1,4,0,2,1,1,66,True,False,False
19,94,1,1,0,7,97,1,1,0,1,1,0,3,0,0,0,1,69,False,True,False
27,62,2,0,0,7,96,1,1,2,0,1,0,4,0,0,0,0,66,False,True,False
21,69,2,1,1,7,52,0,1,0,0,1,0,3,0,2,0,0,64,True,False,False
8,100,2,2,1,6,71,1,1,0,0,2,0,2,0,2,0,1,70,False,False,True
13,77,0,1,1,6,76,0,0,1,1,0,1,4,0,1,1,0,62,False,True,False
19,88,0,1,1,5,68,2,1,1,0,0,0,5,0,0,1,0,67,False,False,True
22,67,0,1,0,8,52,1,1,1,1,0,0,2,1,1,1,1,60,True,False,False
20,84,0,0,0,7,74,0,1,1,2,1,0,3,0,2,0,1,66,False,True,False
27,89,1,1,1,7,99,1,1,0,1,2,0,2,0,0,0,1,72,False,False,True
8,73,1,2,1,10,54,1,1,2,1,1,0,3,0,0,0,0,63,False,False,True
21,93,0,0,1,6,91,0,1,1,2,1,0,3,0,2,0,0,69,True,False,False
9,84,2,2,1,7,60,2,1,1,0,1,1,3,0,1,1,0,66,False,False,True
25,76,1,1,1,7,79,1,1,2,1,1,0,2,0,1,0,0,69,False,False,True
19,82,2,1,0,9,69,0,1,2,1,1,1,3,0,1,1,0,68,False,True,False
23,83,1,0,0,7,67,1,1,3,0,0,0,4,0,0,1,1,66,True,False,False
15,67,1,1,1,7,94,0,1,0,2,0,1,2,0,2,1,0,63,False,False,True
28,76,1,1,1,10,99,2,1,1,1,1,0,3,0,0,0,0,70,False,True,False
26,74,1,1,0,6,69,1,1,2,0,2,0,4,0,2,1,0,68,False,False,True
24,76,1,1,1,7,82,1,1,2,1,1,0,4,0,1,2,0,68,False,False,True
19,90,1,1,0,8,78,1,1,1,0,1,1,3,0,0,1,0,67,False,True,False
23,79,2,2,1,6,54,0,1,1,0,1,0,1,0,0,1,0,67,False,True,False
16,98,2,0,1,8,52,1,1,3,0,2,0,3,0,1,1,1,69,False,True,False
25,72,1,1,0,6,89,0,1,3,0,2,0,5,0,0,0,0,68,False,True,False
30,77,1,0,1,9,70,1,1,0,1,2,0,1,0,0,1,0,67,False,True,False
26,91,2,1,1,8,65,0,1,0,1,2,0,2,0,0,1,0,70,False,True,False
16,82,2,2,0,7,99,0,1,3,1,1,0,3,0,2,1,0,70,False,False,True
22,82,1,0,0,5,54,1,1,2,1,1,0,2,0,1,1,0,66,False,True,False
12,62,2,2,1,6,63,2,1,0,0,1,1,2,0,0,0,0,61,True,False,False
23,76,0,2,1,7,93,1,1,2,0,1,0,2,0,1,0,0,68,True,False,False
23,71,0,1,1,8,71,0,1,1,0,0,0,2,0,2,0,1,64,False,True,False
9,100,0,0,0,7,79,1,1,1,0,1,0,2,0,2,0,0,66,False,False,True
13,72,0,2,1,8,52,1,1,3,2,2,1,4,0,0,-1,0,65,False,False,True
18,95,1,2,0,8,96,1,1,3,1,0,0,6,0,2,0,0,73,True,False,False
18,87,0,0,0,8,57,1,0,3,2,2,0,4,0,0,0,0,66,False,False,True
13,74,2,2,1,7,61,1,1,2,0,1,0,3,0,0,1,0,65,False,False,True
22,82,1,2,1,7,58,1,1,0,1,1,0,4,0,1,0,0,68,True,False,False
22,94,1,1,1,7,75,0,1,0,0,2,0,3,0,0,0,0,69,False,True,False
19,95,0,2,1,6,91,2,1,1,1,2,0,4,0,1,0,0,72,False,True,False
15,66,1,1,0,9,63,1,1,3,1,1,1,3,0,0,0,0,63,False,True,False
26,74,0,1,0,8,57,1,1,0,1,1,1,1,0,0,0,0,65,False,False,True
30,73,2,1,1,9,70,0,1,0,1,1,0,4,0,1,0,0,69,True,False,False
17,62,2,0,0,6,99,1,1,2,1,1,1,3,0,0,2,1,62,True,False,False
16,84,1,2,1,8,51,0,1,0,1,1,0,3,0,2,0,1,66,True,False,False
23,94,0,0,1,9,75,1,1,3,0,1,1,2,0,2,1,1,69,False,True,False
18,75,2,1,1,9,83,1,1,2,0,1,0,4,1,2,1,1,67,False,False,True
19,90,1,2,1,5,90,0,1,0,0,1,0,2,0,1,2,1,94,False,True,False
24,85,1,1,1,7,87,2,1,2,1,1,1,2,0,0,0,1,71,False,True,False
9,75,1,1,0,7,54,0,1,2,0,1,0,4,0,0,0,1,61,False,False,True
28,66,2,1,1,9,73,1,1,2,0,1,0,2,0,1,0,0,68,False,False,True
20,88,1,1,0,4,54,0,1,0,2,0,0,4,0,0,0,0,66,True,False,False
18,94,2,2,1,5,81,1,1,0,2,0,0,5,0,0,0,1,71,True,False,False
19,87,0,1,0,9,54,0,1,3,0,2,0,4,0,0,1,1,66,False,False,True
20,61,0,1,0,6,52,1,1,2,0,0,1,2,0,2,0,0,60,True,False,False
10,69,1,1,1,5,65,0,1,0,1,1,1,3,0,0,0,1,60,False,False,True
29,63,0,0,1,9,97,2,0,3,1,2,0,3,0,0,0,0,66,True,False,False
20,83,1,0,1,5,85,1,1,1,2,2,0,2,0,1,2,0,67,False,True,False
23,90,0,0,0,9,50,0,1,4,1,1,1,3,0,0,1,0,67,False,True,False
26,64,1,1,0,5,64,1,1,2,2,1,0,1,0,0,0,0,64,True,False,False
14,94,1,1,0,5,51,1,1,0,1,2,0,3,0,1,0,0,66,False,True,False
23,82,2,0,0,7,65,2,1,1,1,2,0,3,0,0,0,1,68,True,False,False
18,88,2,0,1,6,84,1,1,1,1,2,0,3,0,2,1,1,70,False,False,True
25,99,2,1,1,7,88,1,1,3,0,1,1,4,0,1,1,1,75,False,False,True
7,63,2,2,1,10,90,1,1,0,0,1,1,2,1,0,1,0,86,False,False,True
19,96,1,1,1,7,95,2,1,3,1,2,1,3,0,1,0,1,73,True,False,False
16,65,1,0,0,9,68,1,1,1,2,1,0,3,0,0,1,0,61,False,True,False
23,76,2,2,0,7,93,1,1,0,1,1,1,6,0,0,1,0,68,True,False,False
23,94,1,2,0,8,86,1,1,1,0,2,0,0,0,1,2,1,70,False,True,False
16,96,1,1,1,4,77,2,1,1,2,2,0,2,0,0,0,0,71,False,False,True
16,80,2,1,1,8,98,2,1,2,1,2,1,4,0,2,0,0,71,False,False,True
19,84,1,1,0,8,97,2,1,2,1,1,0,1,1,1,0,0,68,False,True,False
15,88,2,2,1,6,95,1,1,2,0,1,0,4,0,0,0,1,70,True,False,False
25,93,1,1,1,10,60,0,1,1,1,1,0,3,0,1,1,0,70,False,False,True
18,65,1,2,1,6,60,0,1,0,1,2,1,3,0,0,1,1,62,False,True,False
3,92,2,0,1,5,95,2,1,3,1,1,0,1,0,2,0,1,67,False,True,False
18,79,1,1,0,8,70,2,1,3,1,1,0,3,0,1,0,1,68,False,False,True
14,78,2,2,1,5,90,1,1,1,1,1,0,3,0,2,0,1,68,False,True,False
10,77,2,2,0,7,84,0,1,2,0,2,1,1,0,0,2,0,64,False,True,False
13,80,1,2,0,9,88,1,1,1,2,2,0,3,0,2,0,0,68,False,False,True
21,98,0,2,1,8,51,1,1,0,1,1,0,3,0,0,0,0,69,False,True,False
28,82,1,2,0,7,71,0,1,1,1,2,0,3,0,0,0,0,70,False,True,False
22,98,1,1,1,6,93,1,1,4,0,1,0,4,0,0,0,1,73,False,True,False
16,67,2,1,1,9,74,1,1,1,2,2,0,3,0,2,1,0,66,False,False,True
23,89,0,1,0,5,85,0,1,0,0,1,0,3,0,2,1,0,68,False,False,True
17,92,0,1,1,8,88,2,0,1,2,1,0,3,0,0,0,1,68,False,True,False
16,87,0,1,1,10,56,0,1,2,1,2,1,0,0,2,1,1,65,False,True,False
13,84,1,1,1,8,58,2,1,2,0,0,0,3,0,2,0,1,66,False,True,False
9,83,2,0,1,7,86,1,1,0,0,1,0,1,0,1,2,1,62,True,False,False
18,94,0,0,1,7,53,0,1,3,1,2,1,2,0,0,0,1,67,False,True,False
21,93,1,2,1,6,67,2,1,1,1,2,0,3,0,2,0,1,73,False,False,True
19,65,1,0,1,6,96,1,1,2,1,2,1,2,0,2,0,0,65,False,True,False
18,94,2,0,0,7,79,2,1,2,2,1,1,4,0,0,0,1,70,False,True,False
14,77,2,1,1,8,96,1,1,3,1,1,0,2,0,2,0,0,68,False,True,False
24,70,2,1,1,9,65,1,1,3,1,0,1,3,0,0,1,0,67,False,False,True
12,95,0,1,1,4,82,2,1,2,0,1,0,3,0,0,1,0,66,True,False,False
25,77,1,0,0,4,64,0,1,3,0,1,0,4,1,1,0,1,65,False,True,False
14,92,2,0,1,9,56,0,1,1,1,1,0,4,0,0,1,1,66,False,True,False
15,71,2,2,0,7,100,0,1,2,0,0,0,4,0,0,0,0,66,False,True,False
11,60,1,2,0,7,59,2,1,2,0,1,0,1,0,1,1,0,60,False,False,True
17,80,2,0,1,8,59,1,1,0,2,2,0,4,0,1,0,1,66,True,False,False
26,64,2,1,1,7,92,0,1,2,0,2,1,4,0,1,1,1,68,False,False,True
23,90,1,1,1,10,90,0,1,3,0,1,0,5,0,0,0,0,72,False,False,True
26,71,0,2,0,8,99,1,0,1,1,1,0,3,0,1,0,0,68,False,False,True
23,78,1,1,1,6,54,2,1,0,0,1,0,3,0,2,0,1,67,False,True,False
13,63,2,1,0,6,55,2,1,0,1,0,0,4,0,2,0,0,62,False,False,True
18,71,1,1,0,7,72,2,1,0,2,2,0,5,0,1,1,1,66,False,False,True
15,91,2,1,0,6,80,1,1,0,0,1,1,3,0,2,0,0,69,False,False,True
28,66,1,1,0,10,52,0,1,0,0,2,0,3,0,0,0,0,64,False,False,True
13,86,0,1,0,7,58,1,0,0,1,1,1,3,0,0,0,0,63,False,False,True
25,97,0,2,1,5,85,1,1,2,2,1,0,2,0,-1,0,0,74,False,False,True
25,87,2,1,1,8,83,1,1,0,1,2,1,4,0,1,1,0,72,False,False,True
31,92,1,1,1,9,54,1,0,1,0,1,1,3,0,1,0,0,71,False,False,True
18,64,0,2,1,9,97,1,1,2,1,1,0,3,0,0,1,1,64,True,False,False
24,70,2,2,0,6,63,0,0,0,0,1,0,3,0,0,0,0,65,False,True,False
34,96,1,1,1,5,94,2,1,1,1,2,0,5,1,0,1,1,75,True,False,False
16,89,2,1,0,9,96,1,1,2,1,0,0,3,0,1,2,0,69,False,False,True
11,86,1,1,0,5,75,1,1,1,1,0,0,4,0,2,1,1,65,False,True,False
9,87,0,0,0,8,71,0,0,0,0,2,0,1,0,1,1,0,60,False,True,False
24,77,1,1,1,6,64,1,1,2,2,1,0,4,0,0,0,0,69,False,False,True
9,62,2,2,1,9,90,2,1,4,2,1,0,4,0,1,2,0,65,False,True,False
18,91,0,1,1,5,60,0,1,0,2,2,1,4,0,0,1,0,67,False,False,True
23,87,2,0,0,6,81,0,1,5,1,2,1,2,0,0,2,1,70,False,True,False
21,79,1,0,1,8,78,0,1,1,0,2,0,4,0,1,1,1,66,False,False,True
23,96,1,1,1,8,62,1,1,0,0,2,0,4,0,0,1,1,69,False,True,False
21,73,1,1,1,9,99,1,1,2,1,2,0,3,0,2,0,0,69,False,True,False
28,72,2,1,1,8,92,0,1,1,1,1,0,2,0,0,0,1,68,True,False,False
14,95,1,1,1,8,51,1,1,5,1,1,1,4,0,1,0,1,70,False,False,True
16,92,1,0,0,9,71,2,1,2,0,1,1,2,0,0,1,1,66,False,True,False
15,81,2,1,0,5,68,0,0,0,1,2,0,3,0,0,0,1,65,False,False,True
25,65,0,1,0,6,94,1,1,1,0,2,0,4,0,1,0,0,65,True,False,False
25,69,0,1,1,5,63,1,1,1,2,1,1,2,0,0,0,0,65,False,True,False
23,86,0,1,1,4,100,1,1,0,0,2,0,3,0,2,0,0,69,True,False,False
27,75,1,1,0,8,60,1,1,4,1,1,0,2,0,2,1,1,69,False,False,True
13,93,1,2,0,9,62,0,1,0,0,1,1,3,0,0,1,0,65,False,True,False
30,98,2,2,1,8,83,2,0,1,0,2,0,3,0,0,0,1,76,False,True,False
29,92,1,2,0,8,58,0,1,2,1,0,1,3,0,1,0,0,72,False,True,False
24,75,1,0,0,7,94,1,1,2,1,2,0,4,0,0,0,0,67,True,False,False
31,92,2,1,1,7,55,1,1,3,0,2,0,3,0,0,0,0,74,False,False,True
10,74,1,1,1,10,99,2,1,2,1,2,0,3,0,1,0,0,66,False,True,False
17,67,2,2,1,9,94,1,1,2,0,0,1,3,0,0,0,1,66,False,False,True
16,61,1,2,0,6,92,2,1,4,2,2,0,3,0,0,0,0,66,False,True,False
24,75,0,2,1,9,70,2,1,5,2,2,0,5,0,1,0,1,71,True,False,False
14,96,1,0,0,9,76,1,1,0,0,2,0,3,0,0,1,0,66,False,True,False
25,70,0,2,0,8,73,2,1,1,0,0,0,2,0,2,0,0,65,True,False,False
28,68,0,2,1,8,99,1,1,1,2,1,0,3,0,0,0,1,69,False,True,False
24,99,1,0,1,8,52,0,1,1,0,2,0,2,0,0,0,0,69,True,False,False
22,61,1,1,1,5,69,0,1,2,0,2,0,2,0,-1,2,1,63,False,True,False
14,91,0,1,0,5,98,2,1,0,2,2,0,3,0,0,0,1,68,False,True,False
15,73,1,1,0,8,68,1,1,1,2,1,0,3,0,-1,0,1,64,False,True,False
27,61,1,1,0,5,70,1,1,2,0,0,0,2,0,1,0,0,64,False,True,False
25,97,1,2,1,5,82,2,1,1,0,2,0,5,0,1,1,0,73,True,False,False
20,66,0,2,1,4,95,2,1,2,2,1,0,2,0,0,1,1,66,False,True,False
17,82,1,2,0,6,65,0,1,4,0,1,1,3,0,0,1,1,67,False,False,True
8,71,2,1,1,8,97,1,1,3,1,1,1,1,1,0,0,1,63,False,True,False
14,63,1,1,1,8,64,2,1,1,0,1,0,3,0,0,1,0,61,False,True,False
31,62,1,1,1,8,91,2,1,4,2,2,0,4,0,0,1,0,71,False,False,True
12,65,0,1,1,6,64,1,1,1,1,1,0,3,0,1,0,1,61,False,False,True
21,63,1,0,1,7,54,0,1,1,1,1,1,3,0,1,1,1,62,False,False,True
26,90,2,2,1,8,91,1,1,1,2,2,1,4,1,0,0,0,74,False,True,False
12,79,1,1,0,8,73,1,1,2,1,1,1,4,0,0,0,0,65,False,True,False
21,74,0,0,1,6,70,0,1,2,0,2,0,3,0,0,1,1,64,False,False,True
26,77,0,0,0,7,71,1,1,1,1,2,0,4,0,2,1,0,66,False,True,False
20,97,2,2,1,4,81,1,1,1,1,1,0,2,1,0,-1,0,72,False,False,True
37,96,2,1,1,7,63,1,1,0,1,2,1,4,0,0,0,0,76,False,False,True
10,89,1,1,1,6,62,1,1,4,0,1,0,3,0,2,1,0,67,False,False,True
26,95,1,2,0,9,74,0,1,3,0,1,1,3,1,0,0,1,71,False,True,False
19,73,2,1,0,6,52,1,1,1,1,1,0,3,0,0,0,0,65,False,False,True
25,75,0,0,1,7,82,1,1,3,1,2,1,4,0,2,0,0,68,True,False,False
23,85,1,1,1,6,91,0,1,1,0,2,0,3,0,0,2,0,68,False,True,False
16,85,2,0,1,6,86,0,1,3,2,2,1,2,0,0,2,0,67,False,True,False
21,79,1,0,0,8,73,1,1,1,0,0,0,2,0,0,0,1,64,False,True,False
9,76,0,2,0,6,78,0,0,0,1,1,0,4,1,2,0,0,60,True,False,False
24,99,1,1,0,10,51,0,1,1,0,1,0,3,0,-1,0,0,70,False,True,False
22,93,2,1,1,4,96,2,1,1,2,0,1,2,0,1,0,0,73,False,False,True
24,77,1,1,1,8,78,0,1,2,2,2,1,3,0,0,1,0,69,False,False,True
26,89,2,1,0,7,66,1,1,0,0,1,0,5,1,1,0,0,70,False,True,False
22,71,1,1,0,7,65,0,1,1,0,1,0,3,0,1,0,0,64,False,True,False
21,64,2,0,1,7,83,2,1,2,0,0,0,3,0,0,1,1,64,False,True,False
15,74,2,1,1,8,79,1,1,0,2,1,0,3,0,1,0,0,65,True,False,False
16,76,1,1,0,7,59,0,1,0,0,1,0,2,0,1,0,1,62,False,True,False
27,61,1,1,1,9,70,1,1,0,1,1,0,2,0,0,-1,0,64,False,True,False
29,93,1,1,1,7,84,1,1,0,2,1,0,3,0,1,1,0,72,False,True,False
19,74,1,0,1,5,65,2,0,1,0,2,0,3,0,0,0,0,64,False,False,True
20,83,1,1,1,7,75,1,1,0,1,1,0,4,0,0,0,1,67,False,True,False
15,63,2,2,1,9,63,0,0,4,2,2,1,3,0,1,0,0,64,True,False,False
27,67,0,1,0,6,54,1,1,0,1,0,1,2,0,0,2,0,61,True,False,False
24,96,1,2,1,5,69,1,1,1,0,1,0,4,0,0,0,0,72,False,False,True
32,84,1,1,1,8,87,1,0,2,1,1,0,1,0,0,2,0,70,False,False,True
15,98,1,2,0,8,61,1,1,4,0,1,0,2,0,0,1,1,70,False,False,True
18,100,1,1,0,6,88,1,1,2,1,1,0,2,0,1,1,0,71,False,True,False
21,75,2,2,0,7,83,0,1,1,1,1,0,2,0,1,0,1,68,False,False,True
24,72,1,1,0,7,75,1,1,3,2,1,1,2,0,1,0,1,68,False,True,False
19,94,2,2,0,7,99,1,1,0,0,1,0,1,1,0,0,0,70,False,True,False
15,100,2,2,0,8,94,2,1,2,1,2,0,3,0,1,0,0,73,True,False,False
25,85,2,1,0,6,78,0,1,2,1,2,0,1,0,0,2,1,69,False,True,False
24,92,1,2,0,8,78,2,1,0,1,1,0,3,0,0,0,0,71,False,True,False
15,91,0,1,0,6,64,0,1,1,0,2,0,3,1,0,0,0,64,False,False,True
28,74,1,1,0,9,96,0,1,0,1,1,1,3,0,0,0,1,68,False,True,False
27,83,1,1,0,10,95,1,1,0,2,0,1,4,0,0,1,1,69,False,True,False
21,93,2,0,0,6,87,1,1,1,0,2,0,2,0,0,0,1,70,False,False,True
20,88,1,1,0,5,56,1,1,1,0,1,0,4,0,-1,0,1,67,False,True,False
23,61,1,2,1,8,85,1,1,1,1,2,1,0,0,0,0,0,66,False,False,True
15,73,1,2,0,7,63,1,1,2,1,1,0,5,0,2,1,0,65,False,True,False
20,66,1,2,1,8,59,0,1,4,1,1,0,3,0,1,0,0,66,False,False,True
7,69,0,1,1,6,88,1,1,0,0,2,1,4,0,2,0,1,61,True,False,False
25,96,0,1,0,7,98,1,1,0,0,1,0,2,0,0,0,1,71,False,False,True
11,61,2,0,1,6,55,1,1,5,2,0,0,3,0,0,2,0,60,False,True,False
29,69,1,1,1,7,58,1,1,1,0,0,0,2,0,1,0,0,66,False,False,True
18,72,0,0,1,5,61,0,1,1,1,1,1,4,0,1,1,0,61,True,False,False
19,85,1,1,1,7,98,2,1,2,1,1,0,3,1,0,1,1,68,True,False,False
16,81,1,2,1,5,85,2,0,2,0,1,0,3,0,1,0,0,68,False,False,True
18,69,1,1,1,6,84,1,1,2,0,1,0,4,0,0,0,0,65,False,False,True
29,67,2,0,0,7,75,1,0,3,0,1,0,1,0,0,0,1,65,False,True,False
5,69,1,1,1,8,77,1,0,2,0,2,0,2,0,1,0,1,60,True,False,False
28,80,0,1,0,8,65,0,1,2,0,1,1,2,0,1,0,0,67,False,True,False
22,71,2,1,0,8,58,1,0,2,0,1,0,4,0,1,0,1,65,True,False,False
13,98,2,1,1,5,89,2,1,1,2,1,0,3,0,0,0,0,70,True,False,False
14,79,1,1,0,9,74,1,1,1,1,1,0,4,0,0,0,0,64,False,True,False
30,62,1,2,1,6,63,1,1,2,0,2,0,4,0,0,1,0,68,False,False,True
14,89,2,1,0,6,82,2,1,2,1,1,0,4,0,1,1,1,69,True,False,False
13,73,1,2,1,7,60,2,1,0,2,2,0,3,0,1,0,1,65,False,True,False
27,86,1,1,0,6,74,1,1,2,2,2,1,3,0,0,0,0,71,False,True,False
22,71,1,1,1,8,60,0,1,1,1,2,0,4,0,0,1,1,65,False,True,False
14,83,1,2,1,8,88,0,1,0,2,1,0,2,1,0,1,0,65,True,False,False
21,91,1,1,1,6,66,2,1,0,1,1,0,2,1,1,2,1,68,False,False,True
14,97,1,0,0,7,72,2,1,1,0,0,0,3,0,0,0,1,66,False,True,False
27,70,0,0,1,7,88,1,0,1,2,1,0,3,0,0,0,0,65,False,True,False
26,73,2,2,1,8,83,0,1,2,1,1,0,4,0,1,0,0,71,False,False,True
23,79,0,1,1,6,70,1,1,3,1,2,0,4,0,2,1,1,68,True,False,False
22,97,1,1,1,6,54,1,0,2,2,1,0,2,0,1,0,0,70,False,True,False
31,96,1,0,0,5,96,0,1,3,0,2,1,2,0,1,-1,1,74,False,True,False
20,64,2,0,1,6,50,2,1,0,0,1,1,2,0,0,0,0,62,False,True,False
13,65,1,2,0,5,87,0,1,1,1,1,0,2,1,0,1,1,61,False,False,True
23,80,2,2,1,6,97,1,1,0,1,1,1,3,0,0,0,0,70,False,True,False
33,64,0,1,1,9,65,1,1,0,1,-1,0,2,0,1,1,0,65,True,False,False
14,74,1,1,1,8,54,2,1,2,0,0,0,2,0,0,1,0,62,False,True,False
18,66,2,2,0,9,62,1,1,2,2,1,0,4,0,0,1,1,65,False,True,False
22,85,2,1,0,6,66,0,1,0,0,1,1,4,0,1,0,0,68,False,False,True
20,98,1,2,1,4,73,1,1,2,1,0,1,1,0,0,2,0,70,False,False,True
14,100,1,0,0,7,76,0,1,1,1,1,1,3,0,2,0,1,68,False,True,False
27,75,0,1,0,10,86,1,0,3,1,1,1,6,0,2,0,1,69,False,False,True
34,84,1,2,1,6,95,1,1,1,0,1,1,3,0,2,2,0,73,False,True,False
21,94,1,1,1,7,73,1,1,1,1,1,1,5,0,1,0,1,71,False,False,True
15,65,0,2,1,5,87,1,1,0,0,2,1,4,0,0,0,1,63,False,True,False
11,88,2,1,1,7,56,0,1,2,1,1,0,2,0,1,0,0,66,False,True,False
22,76,2,0,1,7,66,0,1,1,0,2,1,4,0,2,0,0,67,False,False,True
27,68,0,2,0,4,56,1,1,0,0,2,0,1,0,-1,0,1,64,False,True,False
23,76,1,0,1,5,85,1,1,1,1,0,0,3,0,0,0,1,66,False,True,False
20,63,2,2,1,5,95,1,1,2,2,2,0,3,0,1,0,0,69,False,False,True
16,88,1,2,1,5,94,2,1,4,1,1,1,6,0,1,1,0,72,False,False,True
13,70,1,2,1,6,66,1,1,1,1,1,0,4,0,0,0,0,63,True,False,False
25,72,1,2,1,8,62,1,1,2,0,1,0,2,0,0,0,1,67,False,False,True
25,65,0,1,0,6,64,1,1,1,1,1,1,4,0,1,0,0,64,True,False,False
11,95,1,1,1,9,64,2,1,4,0,1,0,4,0,0,1,0,68,False,False,True
30,80,2,2,0,6,54,2,1,1,2,1,0,3,0,0,1,1,71,False,False,True
23,83,1,0,1,7,57,1,0,2,1,2,0,4,0,0,1,1,67,False,False,True
28,83,1,0,0,8,61,1,1,1,0,1,1,5,1,2,0,0,67,True,False,False
12,76,1,1,1,9,50,1,1,2,1,2,0,3,0,1,0,0,64,True,False,False
12,68,2,0,0,6,52,0,1,5,2,2,0,3,0,1,0,0,63,False,True,False
